pix,year,for_age_2003,for_con_2003,for_pro,elev,p1_trend,p1_trend_slope,trend_20yrs,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,fire,harv,insc,gfc,canlad,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos
475858,2003,86.547,26.109,0,438.346,2,-3.963,,,,-13.266,0.0,1.522,-0.125,7.217,2.0,0.761,-0.062,-1.575,-4.0,3.043,-0.25,4.463,5.0,0,0,0,0,0,,,,,,
481740,2003,88.503,49.956,1,399.547,2,-3.486,1,,,-12.815,-1.0,1.428,-1.859,2.772,2.0,0.714,-0.93,-0.738,-6.0,2.856,-3.717,4.028,6.0,0,0,0,0,0,,,,,,
430727,2003,89.915,40.917,0,361.727,2,-3.283,,,,-11.709,-1.0,-1.515,-1.78,8.864,2.0,-0.757,-0.89,0.292,-5.537,-3.03,-3.561,3.886,5.0,0,0,0,0,0,,,,,,
435638,2003,101.709,29.879,0,481.034,2,-4.407,1,,,-13.116,0.0,2.157,0.208,4.452,2.86,1.078,0.104,-1.424,-3.008,4.313,0.415,5.419,3.985,0,0,0,1,0,,,,,,
441888,2003,99.057,26.736,0,440.787,2,-6.486,5,,,-12.883,0.0,0.691,-0.843,6.072,2.111,0.346,-0.421,-1.153,-3.528,1.382,-1.687,5.06,4.0,0,0,0,1,0,,,,,,
445966,2003,92.215,20.338,0,468.922,2,-5.388,,,,-13.102,0.0,1.001,-1.755,5.41,2.056,0.5,-0.877,-1.439,-3.0,2.002,-3.51,5.191,4.0,0,0,0,0,0,,,,,,
457334,2003,90.028,27.876,0,404.457,2,-3.383,1,,,-12.964,0.0,-0.723,-0.593,6.623,2.0,-0.362,-0.297,-1.327,-4.028,-1.448,-1.187,4.726,5.0,0,0,0,1,0,,,,,,
465611,2003,96.472,27.983,0,316.093,2,-2.84,,,,-12.808,-0.191,-2.938,1.598,7.616,2.809,-1.469,0.799,-1.133,-5.191,-5.876,3.197,4.289,5.191,0,0,0,1,0,,,,,,
432558,2003,91.017,27.064,0,505.362,2,-3.915,5,,,-13.109,0.0,-0.076,-1.501,4.539,3.0,-0.038,-0.751,-1.371,-3.0,-0.151,-3.001,5.447,3.0,0,0,0,2,0,,,,,,
436367,2003,96.339,11.152,0,382.44,2,-3.82,5,,,-10.684,-0.821,-9.116,1.042,2.818,2.179,-4.558,0.521,2.534,-6.892,-18.231,2.084,2.63,5.821,0,0,0,0,0,,,,,,
452248,2003,77.357,24.111,0,340.143,2,-3.875,,,,-12.669,-1.0,7.293,-3.377,7.582,2.0,3.646,-1.689,-0.921,-5.991,14.588,-6.754,4.531,5.682,0,0,0,1,0,,,,,,
450094,2003,72.166,15.008,0,494.212,2,-4.783,,,,-13.205,0.0,8.359,0.032,5.786,2.764,4.179,0.016,-1.499,-3.0,16.719,0.065,5.132,4.0,0,0,0,1,0,,,,,,
429425,2003,87.201,15.26,0,473.665,2,-5.017,5,,,-12.925,0.0,6.005,0.975,3.805,2.0,3.002,0.488,-0.964,-3.0,12.01,1.949,5.269,4.0,0,0,0,0,0,,,,,,
428583,2003,72.101,54.638,0,325.829,2,-4.846,1,,,-12.197,-0.779,-1.189,3.941,6.957,2.0,-0.594,1.97,-0.59,-5.475,-2.378,7.882,4.623,5.083,0,0,0,0,0,,,,,,
429531,2003,69.038,16.988,0,463.304,2,-4.243,,,,-12.802,0.077,2.111,-0.976,5.618,3.0,1.056,-0.488,-1.05,-3.0,4.221,-1.952,5.198,3.923,0,0,0,0,0,,,,,,
458361,2003,89.7,22.408,0,426.745,2,-3.617,1,,,-13.02,0.0,-0.933,1.086,6.642,2.0,-0.466,0.543,-1.352,-4.0,-1.866,2.174,4.755,4.205,0,0,0,0,0,,,,,,
458486,2003,86.385,20.579,0,409.482,2,-5.852,,,,-12.132,-1.0,3.406,0.516,9.202,2.0,1.703,0.258,0.03,-5.102,6.811,1.033,3.744,5.0,0,0,0,1,2,,,,,,
479955,2003,94.552,14.602,0,461.582,2,-5.052,1,,,-13.361,0.0,3.277,-1.12,6.965,2.0,1.638,-0.56,-1.732,-4.0,6.552,-2.239,4.452,5.0,0,0,0,0,0,,,,,,
479987,2003,,,0,402.774,2,-4.894,,,,-13.194,-0.571,,,7.523,2.0,,,-1.518,-5.0,,,4.272,5.0,0,0,0,0,0,,,,,,
479993,2003,92.467,11.213,0,384.615,2,-3.557,1,,,-13.142,-1.0,1.52,-1.061,7.604,2.0,0.76,-0.53,-1.473,-5.0,3.038,-2.123,4.208,5.0,0,0,0,0,0,,,,,,
430442,2003,118.983,11.585,0,529.205,2,-3.287,1,,,-13.009,0.725,-5.199,1.196,3.744,3.0,-2.599,0.598,-0.89,-3.0,-10.397,2.392,5.308,3.275,0,0,0,0,0,,,,,,
430444,2003,101.548,15.541,0,513.892,2,-4.791,1,,,-12.968,0.106,-3.588,-0.343,3.746,2.555,-1.794,-0.172,-0.901,-3.0,-7.174,-0.684,5.283,3.894,0,0,0,0,0,,,,,,
430499,2003,94.271,26.701,0,445.865,2,-4.79,5,,,-12.95,0.0,4.329,0.309,4.432,2.354,2.164,0.155,-1.272,-3.0,8.658,0.618,5.38,4.0,0,0,0,0,0,,,,,,
110728,2003,78.877,40.361,0,369.681,2,-6.785,1,,,-8.307,0.0,-1.417,-1.916,3.959,2.0,-0.708,-0.958,5.553,-3.0,-2.833,-3.834,5.414,3.0,0,0,0,1,1,,,,,,
210710,2003,81.77,15.281,0,327.855,2,-3.563,1,,,-7.698,0.0,9.188,-1.509,6.456,2.0,4.594,-0.754,3.665,-4.0,18.377,-3.017,4.759,3.0,0,0,0,0,0,,,,,,
430554,2003,97.423,16.397,0,504.004,2,-4.32,,,,-12.948,0.398,0.849,0.267,5.559,2.398,0.424,0.134,-1.142,-3.0,1.7,0.534,5.293,3.602,0,0,0,0,0,,,,,,
430643,2003,79.25,59.842,0,335.523,2,-3.167,,,,-12.261,-0.63,4.026,1.917,7.059,2.0,2.013,0.959,-0.621,-5.594,8.051,3.834,4.639,4.958,0,0,0,0,0,,,,,,
431217,2003,99.399,27.701,0,370.341,2,-4.458,1,,,-10.471,0.0,-4.731,-3.247,2.905,3.0,-2.365,-1.623,2.805,-7.0,-9.462,-6.496,2.5,5.392,0,0,0,0,0,,,,,,
431475,2003,113.36,18.571,0,505.08,2,-4.256,,,,-12.962,0.0,-5.947,0.709,3.765,2.751,-2.974,0.355,-0.945,-3.0,-11.892,1.418,5.276,4.0,0,0,0,0,0,,,,,,
431476,2003,103.515,23.622,0,496.358,2,-4.045,,,,-12.951,0.0,-1.193,-0.248,3.762,2.34,-0.596,-0.124,-0.953,-3.006,-2.386,-0.494,5.265,4.0,0,0,0,0,0,,,,,,
431483,2003,125.683,14.547,0,474.249,2,-3.995,5,,,-12.959,0.0,-6.077,0.926,3.839,2.0,-3.039,0.463,-1.023,-3.0,-12.152,1.852,5.274,4.0,0,0,0,0,0,,,,,,
431534,2003,97.297,27.87,0,453.702,2,-4.244,5,,,-12.937,0.0,-0.774,-2.137,4.57,2.152,-0.387,-1.068,-1.271,-3.099,-1.548,-4.274,5.345,4.0,0,0,0,0,0,,,,,,
431584,2003,84.282,16.721,0,485.639,2,-3.9,5,,,-12.912,0.82,2.956,0.283,5.594,3.0,1.478,0.142,-1.127,-3.0,5.912,0.566,5.249,3.0,0,0,0,0,0,,,,,,
471786,2003,70.849,64.092,0,298.919,2,-3.832,,,,-12.842,0.0,-0.188,1.196,7.783,3.0,-0.094,0.598,-1.165,-6.0,-0.378,2.393,4.122,5.0,0,0,1,0,0,,,,,,
488226,2003,92.296,15.472,0,371.983,2,-3.536,8,,,-13.245,-0.691,2.797,-1.495,7.821,2.309,1.399,-0.747,-1.572,-5.34,5.594,-2.991,4.036,5.34,0,0,0,0,0,,,,,,
474914,2003,92.55,23.861,0,307.703,2,-3.452,1,,,-12.458,0.0,-2.867,-1.667,8.716,3.0,-1.433,-0.834,-0.57,-5.965,-5.734,-3.333,3.587,5.091,0,0,0,1,2,,,,,,
490989,2003,,,0,393.507,2,-3.971,1,,,-12.817,-0.766,,,2.844,2.234,,,-0.837,-6.055,,,3.86,5.906,0,0,0,0,0,,,,,,
404787,2003,95.375,27.45,0,465.884,2,-4.426,,,,-12.599,-0.397,0.03,-0.903,4.177,2.255,0.015,-0.452,-0.741,-3.745,0.06,-1.805,5.439,4.397,0,0,0,1,0,,,,,,
460466,2003,71.811,29.199,0,310.831,2,-3.038,5,,,-12.708,-0.86,8.169,2.649,7.478,2.14,4.085,1.324,-1.054,-5.86,16.338,5.298,4.368,5.86,0,0,0,2,0,,,,,,
460546,2003,96.278,45.783,0,310.275,2,-4.151,,,,-12.017,0.0,-2.451,0.047,9.13,3.0,-1.226,0.024,-0.023,-6.0,-4.904,0.094,3.511,5.0,0,0,0,1,0,,,,,,
398605,2003,103.729,22.687,0,489.337,2,-4.489,1,,,-12.533,0.0,-1.028,0.732,3.986,2.0,-0.514,0.366,-0.522,-4.0,-2.057,1.464,5.429,4.0,0,0,0,2,0,,,,,,
415807,2003,130.737,12.734,0,396.056,2,-3.637,1,,,-10.471,-1.0,-3.494,-0.912,2.988,2.0,-1.747,-0.456,2.916,-7.0,-6.987,-1.823,2.811,6.0,0,0,0,0,0,,,,,,
410812,2003,106.407,15.639,0,407.64,2,-4.119,,,,-12.249,0.0,0.285,1.503,2.457,2.0,0.143,0.752,0.477,-5.0,0.568,3.007,4.755,5.0,0,0,0,0,0,,,,,,
395779,2003,80.352,36.639,0,321.964,2,-4.549,1,,,-10.97,-1.0,2.916,-1.373,8.625,2.0,1.458,-0.686,0.94,-5.614,5.832,-2.747,3.926,5.0,0,1,0,2,2,,,,,,
410665,2003,96.447,13.742,0,368.27,2,-3.754,1,,,-10.312,-1.0,-1.328,-1.273,3.0,2.0,-0.664,-0.636,3.026,-7.194,-2.657,-2.546,2.763,6.0,0,0,0,3,0,,,,,,
410957,2003,105.681,17.332,0,495.253,2,-5.757,1,,,-12.766,-0.064,-2.012,1.124,4.229,2.0,-1.006,0.562,-0.915,-4.0,-4.023,2.248,5.477,4.0,0,0,0,2,0,,,,,,
411203,2003,70.371,52.023,0,296.706,2,-3.058,,,,-11.13,-1.0,-0.557,3.245,8.777,2.0,-0.279,1.622,0.776,-6.0,-1.112,6.49,3.764,5.0,0,0,0,0,0,,,,,,
411841,2003,97.507,15.851,0,408.835,2,-4.962,1,,,-12.268,0.0,3.828,0.186,2.469,2.0,1.914,0.093,0.446,-5.0,7.655,0.374,4.757,5.0,0,0,0,0,0,,,,,,
411849,2003,94.017,39.972,0,368.057,2,-3.339,1,,,-12.177,-0.277,3.783,-2.296,2.544,2.0,1.892,-1.148,0.393,-6.0,7.566,-4.59,4.704,5.277,0,0,0,2,1,,,,,,
411851,2003,88.047,66.281,0,373.135,2,-4.924,1,,,-12.194,-0.316,-5.693,-6.329,2.577,2.0,-2.847,-3.165,0.373,-5.86,-11.386,-12.657,4.723,5.091,0,0,0,3,2,,,,,,
411964,2003,97.43,23.149,0,494.945,2,-4.804,1,,,-12.732,0.085,1.023,1.108,3.959,2.656,0.511,0.554,-0.772,-3.344,2.044,2.216,5.377,3.915,0,0,0,1,0,,,,,,
411975,2003,119.187,30.682,0,505.285,2,-6.15,1,,,-12.802,0.0,-4.791,1.216,4.101,2.0,-2.395,0.608,-0.879,-4.0,-9.582,2.434,5.45,4.0,0,0,0,0,0,,,,,,
411979,2003,108.884,23.031,0,526.039,2,-5.153,1,,,-12.844,0.0,-4.591,-0.411,4.164,2.0,-2.296,-0.205,-0.923,-4.0,-9.183,-0.822,5.486,4.0,0,0,0,2,0,,,,,,
411982,2003,117.501,20.272,0,517.994,2,-5.095,1,,,-12.831,0.0,-5.085,-0.187,4.2,2.0,-2.542,-0.093,-0.941,-4.0,-10.17,-0.374,5.49,4.0,0,0,0,1,0,,,,,,
411983,2003,111.072,15.576,0,512.543,2,-6.669,1,,,-12.823,0.0,-8.539,1.244,4.214,2.0,-4.269,0.622,-0.941,-4.0,-17.077,2.488,5.487,4.0,0,0,0,0,0,,,,,,
411985,2003,97.129,14.018,0,487.01,2,-5.114,1,,,-12.764,-0.141,1.592,1.687,4.232,2.0,0.796,0.844,-0.928,-4.0,3.183,3.375,5.468,4.0,0,0,0,1,0,,,,,,
411987,2003,72.925,16.91,1,436.491,2,-4.812,,,,-12.644,0.0,4.503,2.226,4.245,3.0,2.251,1.113,-0.887,-3.0,9.006,4.452,5.413,4.0,0,0,0,1,0,,,,,,
412797,2003,106.496,39.834,0,381.208,2,-3.977,,,,-11.442,-0.89,-3.129,-1.489,2.527,2.0,-1.565,-0.745,1.586,-6.0,-6.259,-2.977,3.869,5.89,0,0,0,1,0,,,,,,
412844,2003,103.511,16.838,0,401.517,2,-4.613,1,,,-12.145,-0.038,-5.465,0.029,2.209,2.0,-2.733,0.014,0.683,-5.406,-10.931,0.058,4.579,5.038,0,0,0,0,0,,,,,,
412877,2003,84.776,49.681,0,364.28,2,-4.466,,,,-12.175,-0.857,1.267,-2.564,2.541,2.0,0.633,-1.282,0.375,-6.0,2.534,-5.129,4.691,5.857,0,0,0,2,2,,,,,,
412879,2003,80.09,77.488,0,375.209,2,-4.243,1,,,-12.212,-0.162,-1.957,-4.588,2.577,2.0,-0.978,-2.294,0.356,-5.764,-3.915,-9.175,4.723,5.162,0,0,0,3,2,,,,,,
412880,2003,81.997,64.716,0,369.298,2,-3.513,1,,,-12.2,-0.6,0.605,-2.941,2.588,2.0,0.303,-1.471,0.347,-5.906,1.211,-5.881,4.717,5.397,0,0,0,3,2,,,,,,
410935,2003,81.432,20.255,0,476.661,2,-3.829,1,,,-12.689,0.0,6.211,1.253,3.939,3.0,3.105,0.627,-0.728,-3.0,12.423,2.507,5.361,4.0,0,0,0,1,0,,,,,,
335763,2003,121.706,16.403,1,451.864,2,-5.205,1,,,-11.455,0.0,-10.324,0.518,2.537,2.0,-5.162,0.259,1.991,-4.001,-20.649,1.035,5.156,4.009,0,0,0,0,0,,,,,,
345973,2003,101.3,11.945,0,487.238,2,-4.348,1,,,-10.868,0.0,0.081,-0.487,2.851,2.0,0.04,-0.244,2.937,-4.363,0.163,-0.973,4.422,4.719,0,0,0,0,0,,,,,,
324363,2003,102.191,10.273,0,463.131,2,-4.892,1,,,-10.227,-0.465,2.603,0.82,3.149,2.0,1.302,0.41,3.796,-4.96,5.208,1.64,4.246,4.96,0,0,0,0,0,,,,,,
348097,2003,93.549,12.067,0,476.825,2,-5.641,1,,,-11.651,0.0,0.413,1.218,2.516,2.0,0.206,0.609,1.765,-4.0,0.826,2.436,5.147,4.244,0,0,0,0,0,,,,,,
344960,2003,86.416,16.761,0,497.919,2,-5.139,5,,,-11.097,0.0,-0.517,-1.722,2.714,2.0,-0.259,-0.861,2.678,-4.0,-1.033,-3.443,4.65,4.122,0,0,0,0,0,,,,,,
321735,2003,69.846,53.316,0,319.35,2,-3.252,,,,-9.833,0.0,3.163,5.423,7.423,2.441,1.581,2.711,1.765,-5.0,6.326,10.844,4.377,4.0,0,0,0,0,0,,,,,,
216869,2003,63.842,23.344,0,203.242,2,-2.949,1,,,-7.84,-1.0,3.939,-0.263,6.292,2.0,1.969,-0.132,3.42,-6.0,7.878,-0.526,4.64,4.815,0,0,0,2,0,,,,,,
407863,2003,85.007,19.354,0,502.276,2,-7.078,1,,,-12.734,0.0,1.116,-0.653,4.078,2.0,0.558,-0.326,-0.79,-4.0,2.232,-1.306,5.445,4.0,0,0,0,1,0,,,,,,
411840,2003,92.624,23.939,0,405.558,2,-4.09,1,,,-12.256,0.0,1.893,-1.146,2.452,2.0,0.946,-0.573,0.455,-5.0,3.784,-2.291,4.744,5.0,0,0,0,0,0,,,,,,
369779,2003,107.133,9.569,0,463.293,2,-3.716,,,,-12.043,0.0,-1.524,1.263,3.496,2.0,-0.762,0.632,0.488,-4.0,-3.049,2.527,5.356,4.0,0,1,0,1,0,,,,,,
364937,2003,89.931,23.639,0,321.079,2,-4.026,1,,,-10.401,-0.489,-5.031,0.208,8.293,2.0,-2.515,0.104,1.372,-5.122,-10.062,0.415,4.001,4.489,0,0,0,0,0,,,,,,
387141,2003,124.567,8.741,0,445.317,2,-3.758,1,,,-11.922,0.0,-5.262,1.511,2.295,2.0,-2.631,0.756,1.221,-4.0,-10.523,3.023,4.763,4.0,0,0,0,0,0,,,,,,
362420,2003,108.13,20.785,0,449.288,2,-6.882,1,,,-10.959,0.0,1.258,-0.64,2.761,2.084,0.629,-0.32,2.634,-4.0,2.518,-1.28,4.237,4.0,0,0,0,0,0,,,,,,
321769,2003,78.594,22.161,0,355.516,2,-4.646,1,,,-9.507,-0.511,3.338,-1.044,8.061,2.489,1.669,-0.522,2.1,-4.965,6.675,-2.087,4.066,4.494,0,0,0,2,1,,,,,,
363724,2003,89.4,29.54,0,478.382,2,-4.687,1,,,-11.767,0.0,0.771,1.651,5.026,2.0,0.386,0.826,0.201,-3.0,1.54,3.302,5.373,4.0,0,0,0,3,1,,,,,,
359557,2003,82.011,26.37,0,492.763,2,-5.085,,,,-11.972,0.0,6.954,-2.286,4.068,2.0,3.477,-1.143,0.191,-3.0,13.907,-4.572,5.578,4.0,0,0,0,0,0,,,,,,
422234,2003,95.253,16.17,0,519.352,2,-3.795,1,,,-12.887,0.966,-1.594,1.088,3.898,3.0,-0.797,0.544,-0.886,-3.0,-3.188,2.176,5.356,3.034,0,0,0,1,0,,,,,,
422288,2003,114.096,18.345,0,477.088,2,-5.085,5,,,-12.821,0.0,-2.193,-0.121,4.675,3.0,-1.096,-0.06,-1.088,-3.0,-4.386,-0.244,5.362,3.97,0,0,0,0,0,,,,,,
423189,2003,117.591,29.241,0,457.589,2,-4.066,1,,,-12.655,0.0,-4.023,-0.81,2.996,2.0,-2.011,-0.405,-0.178,-4.0,-8.048,-1.62,4.978,4.0,0,0,0,0,0,,,,,,
423256,2003,108.554,21.017,0,500.676,2,-3.335,,,,-12.848,0.0,-3.429,-1.152,3.81,3.0,-1.715,-0.576,-0.833,-3.0,-6.857,-2.304,5.305,4.0,0,0,0,0,0,,,,,,
423262,2003,95.361,14.683,0,515.54,2,-4.674,1,,,-12.896,0.696,-0.396,0.992,3.901,3.0,-0.198,0.496,-0.905,-3.0,-0.792,1.985,5.352,3.304,0,0,0,1,0,,,,,,
423310,2003,99.257,20.62,0,462.153,2,-4.701,1,,,-12.836,0.0,0.374,-0.988,4.562,3.0,0.187,-0.494,-1.113,-3.0,0.748,-1.976,5.374,4.0,0,0,0,1,2,,,,,,
423382,2003,84.759,37.25,0,413.663,2,-2.953,5,,,-12.484,0.0,2.17,4.599,5.873,2.0,1.085,2.299,-0.792,-4.0,4.34,9.197,5.027,4.0,0,0,0,0,0,,,,,,
423497,2003,85.611,15.756,0,405.382,2,-4.459,,,,-11.969,0.0,3.666,-0.848,8.159,2.0,1.833,-0.424,-0.055,-4.26,7.331,-1.697,4.368,4.0,0,0,0,0,0,,,,,,
424027,2003,86.603,59.523,0,390.162,2,-4.004,,,,-10.49,-1.0,-5.531,-2.688,2.922,2.0,-2.765,-1.344,2.828,-7.011,-11.064,-5.376,2.667,6.0,0,0,0,0,0,,,,,,
424211,2003,104.587,51.955,0,487.221,2,-2.914,,,,-12.706,0.0,0.122,-3.846,2.921,2.0,0.061,-1.923,-0.162,-4.0,0.244,-7.691,4.987,4.0,0,0,0,1,0,,,,,,
413003,2003,102.938,25.142,0,514.951,2,-3.91,1,,,-12.838,0.0,-2.832,0.035,4.109,2.0,-1.416,0.017,-0.907,-4.0,-5.663,0.069,5.46,4.0,0,0,0,1,0,,,,,,
423237,2003,116.531,19.142,0,485.785,2,-3.935,1,,,-12.812,0.0,-2.691,-0.606,3.581,3.0,-1.346,-0.303,-0.644,-3.0,-5.381,-1.211,5.233,4.0,0,0,0,0,0,,,,,,
426396,2003,93.48,15.991,0,456.144,2,-4.374,1,,,-12.861,0.0,3.338,-0.112,4.597,2.923,1.669,-0.056,-1.162,-3.0,6.675,-0.223,5.346,4.0,0,0,0,1,0,,,,,,
452812,2003,101.845,14.309,0,365.224,2,-4.278,,,,-10.815,0.0,-2.561,0.914,2.8,3.0,-1.281,0.457,2.314,-7.0,-5.121,1.828,2.44,6.0,0,0,0,1,1,,,,,,
458118,2003,96.614,32.29,0,383.925,2,-6.888,1,,,-12.751,-1.0,1.341,4.094,2.768,2.0,0.671,2.047,-0.56,-6.0,2.682,8.186,4.465,6.0,0,0,0,0,0,,,,,,
345986,2003,112.807,5.348,0,489.327,2,-3.576,1,,,-11.052,0.0,-5.841,0.953,2.717,2.0,-2.92,0.476,2.694,-4.0,-11.682,1.906,4.598,4.154,0,0,0,2,0,,,,,,
392672,2003,73.268,38.356,0,291.636,2,-3.364,,,,-11.033,-1.0,-1.099,-2.634,8.043,2.0,-0.549,-1.317,0.695,-6.0,-2.198,-5.267,4.077,5.0,0,0,0,2,2,,,,,,
342989,2003,115.799,13.901,1,506.707,2,-3.994,1,,,-11.706,0.0,-3.069,0.689,2.892,2.0,-1.535,0.344,1.595,-3.965,-6.139,1.377,5.328,4.0,0,0,0,0,0,,,,,,
358356,2003,117.752,21.357,0,506.419,2,-4.589,1,,,-11.695,0.0,-4.956,-2.13,2.368,2.0,-2.478,-1.065,1.81,-4.0,-9.913,-4.261,5.006,4.0,0,0,0,0,0,,,,,,
359344,2003,83.84,16.42,0,442.303,2,-5.662,1,,,-10.991,0.0,8.898,-2.202,2.698,2.744,4.449,-1.101,2.543,-4.003,17.795,-4.405,4.338,4.0,0,0,0,1,0,,,,,,
404774,2003,126.739,12.377,0,530.221,2,-4.883,5,,,-12.693,0.0,-7.934,0.181,4.013,2.0,-3.967,0.09,-0.701,-3.375,-15.867,0.363,5.45,4.0,0,0,0,0,0,,,,,,
427639,2003,83.472,29.7,0,346.12,2,-5.336,1,,,-11.648,-1.0,3.707,1.39,8.735,2.0,1.853,0.695,0.32,-5.88,7.414,2.781,3.925,5.0,0,0,0,2,2,,,,,,
415072,2003,76.517,19.901,0,439.808,2,-4.598,1,,,-12.712,0.0,-0.231,-1.017,4.27,3.0,-0.115,-0.509,-0.962,-3.0,-0.462,-2.033,5.424,4.0,0,0,0,0,0,,,,,,
365649,2003,95.422,30.07,1,447.114,2,-5.606,1,,,-11.973,0.0,2.471,-1.555,3.321,2.0,1.235,-0.778,0.748,-4.0,4.94,-3.108,5.331,4.0,0,0,0,0,0,,,,,,
357277,2003,107.119,18.954,0,463.553,2,-5.78,1,,,-10.894,0.0,-3.714,-0.178,2.818,3.0,-1.857,-0.089,2.788,-4.0,-7.428,-0.356,4.257,4.0,0,0,0,0,0,,,,,,
374782,2003,146.365,14.202,0,442.517,2,-4.415,1,,,-11.439,0.0,-4.474,0.917,2.502,2.0,-2.237,0.459,1.894,-4.0,-8.95,1.834,4.499,4.0,0,0,0,0,0,,,,,,
160128,2003,59.263,38.117,1,396.662,2,-4.179,1,,,-8.866,0.0,4.645,2.988,3.906,2.0,2.322,1.494,4.381,-3.0,9.292,5.977,5.526,3.0,0,0,0,1,0,,,,,,
327454,2003,114.34,18.507,0,459.584,2,-4.383,1,,,-10.358,-0.602,-1.476,-1.068,3.057,2.0,-0.738,-0.534,3.595,-5.0,-2.95,-2.138,4.309,5.0,0,0,0,0,0,,,,,,
224999,2003,86.397,68.651,0,400.459,2,-5.053,,,,-8.985,0.0,0.831,-0.502,5.144,2.0,0.416,-0.251,3.103,-3.0,1.661,-1.004,5.44,2.0,0,0,0,0,0,,,,,,
347094,2003,146.532,30.75,1,491.678,2,-5.288,1,,,-11.68,0.0,-15.332,-2.747,2.783,2.0,-7.666,-1.374,1.576,-4.0,-30.663,-5.495,5.24,4.0,0,0,0,0,0,,,,,,
378913,2003,114.844,7.746,0,460.275,2,-4.398,5,,,-11.79,0.0,-1.346,3.142,2.336,2.0,-0.673,1.552,1.45,-4.0,-2.691,6.209,4.766,4.0,0,0,0,0,0,,,,,,
361440,2003,127.092,6.878,0,469.809,2,-3.631,1,,,-11.665,-0.782,-2.622,0.62,2.341,2.0,-1.311,0.293,1.737,-4.782,-5.245,1.172,4.922,4.925,0,0,0,0,0,,,,,,
395724,2003,60.207,21.94,0,388.087,2,-3.43,1,,,-11.565,0.0,5.334,-0.503,7.538,2.0,2.667,-0.252,0.21,-4.0,10.668,-1.007,4.582,4.0,0,0,0,0,0,,,,,,
395736,2003,79.04,22.351,0,313.419,2,-4.119,1,,,-11.314,-1.0,1.752,0.526,7.695,2.0,0.876,0.263,0.389,-5.368,3.504,1.051,4.331,5.0,0,0,0,0,0,,,,,,
430728,2003,78.846,38.933,0,389.19,2,-3.401,,,,-11.754,-1.0,1.684,3.66,8.916,2.0,0.842,1.83,0.268,-5.035,3.367,7.321,3.908,5.0,0,0,0,0,0,,,,,,
465518,2003,94.647,23.822,0,406.015,2,-2.913,5,,,-13.138,0.0,2.605,0.29,5.978,2.0,1.303,0.145,-1.592,-4.0,5.211,0.581,4.805,4.964,0,0,0,0,0,,,,,,
484825,2003,73.012,39.815,1,401.255,2,-3.218,1,,,-12.831,-1.0,-1.995,-0.815,2.825,2.0,-0.997,-0.408,-0.792,-6.052,-3.99,-1.63,3.983,6.0,0,0,0,0,0,,,,,,
485084,2003,80.698,21.407,0,405.324,2,-3.676,8,,,-13.304,0.0,1.824,1.118,6.775,2.0,0.912,0.559,-1.805,-5.0,3.648,2.238,4.38,5.0,0,0,0,0,0,,,,,,
485093,2003,76.941,20.411,0,405.896,2,-4.472,,,,-13.341,0.0,-2.05,-0.606,6.954,2.0,-1.025,-0.303,-1.782,-4.275,-4.102,-1.21,4.365,5.0,0,0,0,1,1,,,,,,
485094,2003,73.907,21.17,0,397.745,2,-3.777,,,,-13.332,0.0,-3.578,1.805,6.967,2.0,-1.789,0.902,-1.771,-4.499,-7.155,3.609,4.36,5.0,0,0,0,1,1,,,,,,
485146,2003,69.018,43.901,0,301.745,2,-3.812,,,,-13.068,0.0,0.726,-0.404,7.791,3.0,0.363,-0.202,-1.44,-6.0,1.453,-0.808,3.96,5.784,0,0,0,1,0,,,,,,
485200,2003,80.945,36.143,0,295.6,2,-2.991,1,,,-12.571,-1.0,1.367,-0.02,8.889,2.072,0.683,-0.01,-0.665,-6.0,2.735,-0.041,3.367,6.0,0,0,0,0,0,,,,,,
485207,2003,77.879,49.28,0,327.908,2,-2.817,,,,-12.518,0.0,-3.486,-5.372,9.075,3.0,-1.743,-2.686,-0.528,-6.0,-6.97,-10.744,3.346,5.0,0,0,0,0,0,,,,,,
485767,2003,87.485,52.283,0,336.202,2,-3.769,1,,,-11.895,0.0,1.756,-4.055,2.874,3.0,0.878,-2.027,0.743,-7.0,3.512,-8.112,2.925,6.0,0,0,0,0,0,,,,,,
479989,2003,96.557,10.605,0,426.742,2,-3.849,5,,,-13.241,-0.022,3.072,0.579,7.585,2.0,1.536,0.289,-1.539,-5.0,6.144,1.159,4.304,5.0,0,0,0,0,0,,,,,,
478610,2003,94.723,30.996,0,401.898,2,-3.054,1,,,-12.381,-0.901,-3.546,2.399,2.636,2.099,-1.773,1.199,0.054,-6.901,-7.091,4.799,3.587,5.901,0,0,0,0,1,,,,,,
206293,2003,77.937,34.821,1,452.23,2,-5.27,,,,-9.93,0.407,-2.176,-0.956,3.218,1.641,-1.088,-0.478,4.332,-3.0,-4.352,-1.912,5.883,3.359,0,0,0,0,0,,,,,,
